material_id,material_name,material_type,biodegradability_score,water_resistance,recycle_time_days,manufacturing_place,moisture_resistance,material_category,product_category,strength_final,weight_capacity_final,co2_emission_final,recyclability_final,cost_per_kg_final,cost_per_unit_final,co2_impact_index,cost_efficiency_index,material_suitability_score
18,Virgin Cardboard,Bio-Composite,0.72,1.0,210.0,Japan,0.3359999999999999,Plastic,Cosmetics,0.018000000000000002,0.44,0.03454545454545454,0.7000000000000001,0.2606796598391846,55.0,0.9654545454545455,0.7393203401608154,0.5109774885615361
19,Virgin Cardboard,Wood Wool,0.89,0.0,120.0,India,0.3359999999999999,Plastic,Cosmetics,0.012,0.16,0.019090909090909092,0.85,0.2606796598391846,27.0,0.980909090909091,0.7393203401608154,0.5105229431069906
20,Virgin Cardboard,Coconut Husk,0.9400000000000001,0.0,90.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.24,0.016363636363636365,0.92,0.2606796598391846,29.0,0.9836363636363636,0.7393203401608154,0.548795670379718
21,Virgin Cardboard,Recycled Molded Fiber,0.87,0.0,80.0,India,0.3359999999999999,Plastic,Cosmetics,0.016,0.26,0.01818181818181818,0.9,0.2606796598391846,31.0,0.9818181818181818,0.7393203401608154,0.5386138521978998
22,Virgin Cardboard,Wheat Straw Packaging,0.9500000000000001,0.0,60.0,India,0.3359999999999999,Plastic,Cosmetics,0.012,0.14,0.012727272727272726,0.9400000000000001,0.2606796598391846,18.0,0.9872727272727273,0.7393203401608154,0.5341593067433543
23,Virgin Cardboard,Banana Fiber,0.93,0.0,100.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.22,0.01727272727272727,0.91,0.2606796598391846,26.0,0.9827272727272728,0.7393203401608154,0.5412047612888089
24,Virgin Cardboard,Rice Husk Packaging,0.92,0.0,90.0,India,0.3359999999999999,Plastic,Cosmetics,0.012,0.18,0.01818181818181818,0.89,0.2606796598391846,24.0,0.9818181818181818,0.7393203401608154,0.5271138521978997
25,Virgin Cardboard,Areca Leaf Packaging,0.97,0.0,40.0,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.12,0.011818181818181818,0.9500000000000001,0.2606796598391846,17.0,0.9881818181818182,0.7393203401608154,0.5347502158342634
26,Virgin Cardboard,Paper Honeycomb,0.84,0.0,110.0,India,0.3359999999999999,Plastic,Cosmetics,0.016,0.34,0.024545454545454547,0.88,0.2606796598391846,34.0,0.9754545454545455,0.7393203401608154,0.5454774885615361
27,Virgin Cardboard,Bagasse Foam,0.9400000000000001,0.0,70.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.26,0.016363636363636365,0.92,0.2606796598391846,32.0,0.9836363636363636,0.7393203401608154,0.552795670379718
28,Virgin Cardboard,Bio-Foam Sheet,0.78,1.0,150.0,Germany,0.3359999999999999,Plastic,Cosmetics,0.012,0.2,0.02727272727272727,0.8200000000000001,0.2606796598391846,28.0,0.9727272727272728,0.7393203401608154,0.4952047612888089
29,Virgin Cardboard,Recycled Kraft Board,0.8300000000000001,0.0,120.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.28,0.021818181818181816,0.89,0.2606796598391846,27.0,0.9781818181818182,0.7393203401608154,0.5337502158342634
30,Virgin Cardboard,Natural Fiber Blend,0.9,1.0,140.0,India,0.3359999999999999,Plastic,Cosmetics,0.016,0.32,0.02,0.88,0.2606796598391846,36.0,0.98,0.7393203401608154,0.5509320340160816
31,Virgin Cardboard,Agro Waste Composite,0.88,1.0,190.0,India,0.3359999999999999,Plastic,Cosmetics,0.018000000000000002,0.42,0.02636363636363636,0.86,0.2606796598391846,48.0,0.9736363636363636,0.7393203401608154,0.563795670379718
32,Virgin Cardboard,Cellulose Fiber Mold,0.96,0.0,55.0,India,0.3359999999999999,Plastic,Cosmetics,0.012,0.16,0.014545454545454545,0.93,0.2606796598391846,22.0,0.9854545454545455,0.7393203401608154,0.5374774885615361
33,Virgin Cardboard,Recycled Paper Foam,0.85,0.0,95.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.22,0.022727272727272728,0.9,0.2606796598391846,25.0,0.9772727272727273,0.7393203401608154,0.5266593067433544
34,Virgin Cardboard,Starch-Based Film,0.91,1.0,170.0,Thailand,0.3359999999999999,Plastic,Cosmetics,0.01,0.12,0.025454545454545452,0.84,0.2606796598391846,20.0,0.9745454545454546,0.7393203401608154,0.502386579470627
35,Virgin Cardboard,Natural Leaf Composite,0.97,0.0,65.0,India,0.3359999999999999,Plastic,Cosmetics,0.012,0.18,0.015454545454545453,0.9500000000000001,0.2606796598391846,28.0,0.9845454545454545,0.7393203401608154,0.546886579470627
1,Recycled Cardboard / Paperboard,Fiber-based (cellulosic),0.85,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.6363636363636364,0.75,0.2606796598391846,13.387298458428102,0.36363636363636365,0.7393203401608154,0.401295670379718
2,Molded Pulp (Recycled Paper Fiber),Fiber-based (cellulosic),0.85,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.6363636363636364,0.7000000000000001,0.2606796598391846,13.387298458428102,0.36363636363636365,0.7393203401608154,0.39129567037971796
3,"Kraft Paper Wraps, Paper Padding",Fiber-based,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.6363636363636364,0.7000000000000001,0.2606796598391846,13.387298458428102,0.36363636363636365,0.7393203401608154,0.39429567037971797
4,Starch-Based Foams/Peanuts,Bio-based polymer (starch),0.9500000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.06,0.7727272727272727,0.3,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.3121593067433543
5,Mycelium-Based Molded Packaging,Bio-based composite,0.9500000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.8181818181818181,0.2,0.2606796598391846,13.387298458428102,0.18181818181818188,0.7393203401608154,0.28811385219789976
6,"Bagasse, Wheat-Straw, Other Agri Fibers",Fiber-based from agro-residues,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7727272727272727,0.6,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.3651593067433543
7,"Pla Bioplastic (Films, Rigid)",Bio-based polyester,0.7000000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.08,0.5454545454545454,0.3,0.2606796598391846,13.387298458428102,0.4545454545454546,0.7393203401608154,0.301886579470627
8,"Other Compostable Bioplastics (Pha, Pbs)",Bio-based polyesters,0.85,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.6818181818181818,0.25,0.2606796598391846,13.387298458428102,0.31818181818181823,0.7393203401608154,0.29675021583426336
9,Cellulose / Seaweed Bio-Films,Bio-based polymer films,0.9500000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.8181818181818181,0.25,0.2606796598391846,13.387298458428102,0.18181818181818188,0.7393203401608154,0.29361385219789976
10,"Pcr Pet (Bottles, Trays)",Recycled fossil plastic,0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.08,0.5,0.6,0.2606796598391846,13.387298458428102,0.5,0.7393203401608154,0.26193203401608156
11,Pcr Hdpe/Ldpe,Recycled fossil plastic,0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.08,0.5,0.55,0.2606796598391846,13.387298458428102,0.5,0.7393203401608154,0.25193203401608155
12,"Glass (Bottles, Jars, Vials)",Inorganic (silicate),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.06,0.45454545454545453,0.8,0.2606796598391846,13.387298458428102,0.5454545454545454,0.7393203401608154,0.30247748856153617
13,Aluminium Cans / Tins,Metal (aluminium),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.1,0.5,0.85,0.2606796598391846,13.387298458428102,0.5,0.7393203401608154,0.31643203401608155
14,"Bamboo (Components, Shells)",Lignocellulosic (wood-like),0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.08,0.8181818181818181,0.5,0.2606796598391846,13.387298458428102,0.18181818181818188,0.7393203401608154,0.34511385219789975
15,"Cork, Wood, Wood-Composites",Lignocellulosic,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.08,0.7727272727272727,0.6,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.3696593067433543
16,Cotton/Jute Textile Bags,Natural fiber,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.5454545454545454,0.4,0.2606796598391846,13.387298458428102,0.4545454545454546,0.7393203401608154,0.34788657947062707
17,Hemp Fiber Molded Packaging,Natural fiber,0.92,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.08,0.7999999999999999,0.55,0.2606796598391846,13.387298458428102,0.20000000000000007,0.7393203401608154,0.3599320340160816
18,Sugarcane Bagasse Sheets,Agro-waste fiber,0.88,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7454545454545454,0.65,0.2606796598391846,13.387298458428102,0.25454545454545463,0.7393203401608154,0.37488657947062703
19,Rice Husk Composites,Agro-waste composite,0.85,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7727272727272727,0.5,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.33765930674335426
20,Chitin/Chitosan Films (Mushroom/Shell),Bio-based polysaccharide,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.7999999999999999,0.3,0.2606796598391846,13.387298458428102,0.20000000000000007,0.7393203401608154,0.2979320340160816
21,Recycled Steel Tins,Metal (steel),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.1,0.5454545454545454,0.9,0.2606796598391846,13.387298458428102,0.4545454545454546,0.7393203401608154,0.32188657947062704
22,Pcr Pp (Polypropylene) Trays,Recycled fossil plastic,0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.08,0.5272727272727272,0.5,0.2606796598391846,13.387298458428102,0.4727272727272728,0.7393203401608154,0.23920476128880883
23,Beeswax-Coated Paper,Bio-based coated fiber,0.85,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.7272727272727273,0.45,0.2606796598391846,13.387298458428102,0.2727272727272727,0.7393203401608154,0.3277047612888088
24,Seaweed-Based Rigid Trays,Bio-based polysaccharide,0.9500000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.8363636363636363,0.25,0.2606796598391846,13.387298458428102,0.1636363636363637,0.7393203401608154,0.29629567037971793
25,Newspaper Honeycomb Inserts,Recycled fiber composite,0.88,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.08,0.6818181818181818,0.7000000000000001,0.2606796598391846,13.387298458428102,0.31818181818181823,0.7393203401608154,0.3952502158342634
26,Algae-Based Plastics,Bio-based (algae),0.9500000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.8636363636363636,0.2,0.2606796598391846,13.387298458428102,0.13636363636363635,0.7393203401608154,0.2835683976524452
27,Cellophane Films,Regenerated cellulose,0.9500000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.7727272727272727,0.4,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.3281593067433543
28,Cornstarch-Based Bioplastic Trays,Bio-based starch,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.6363636363636364,0.25,0.2606796598391846,13.387298458428102,0.36363636363636365,0.7393203401608154,0.30879567037971795
29,Coconut Coir Padding,Natural fiber (coir),0.92,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7999999999999999,0.5,0.2606796598391846,13.387298458428102,0.20000000000000007,0.7393203401608154,0.3454320340160816
30,Palm Leaf Trays,Lignocellulosic (palm),0.9500000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.04,0.8181818181818181,0.3,0.2606796598391846,13.387298458428102,0.18181818181818188,0.7393203401608154,0.30411385219789977
31,Banana Fiber Composites,Agro-waste fiber,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7727272727272727,0.45,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.33515930674335426
32,Cassava Starch Foams,Bio-based starch,0.9500000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.06,0.7454545454545454,0.2,0.2606796598391846,13.387298458428102,0.25454545454545463,0.7393203401608154,0.294886579470627
33,Beet Pulp Molded Pulp,Agro-waste fiber,0.88,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7272727272727273,0.55,0.2606796598391846,13.387298458428102,0.2727272727272727,0.7393203401608154,0.35670476128880885
34,Carrot Pulp Trays,Agro-waste composite,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.7727272727272727,0.4,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.3206593067433543
35,Tapioca-Based Films,Bio-based starch,0.9500000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.7090909090909091,0.25,0.2606796598391846,13.387298458428102,0.2909090909090909,0.7393203401608154,0.3045229431069907
36,Corn Cob Fillers,Agro-waste particle,0.92,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.06,0.7999999999999999,0.6,0.2606796598391846,13.387298458428102,0.20000000000000007,0.7393203401608154,0.3649320340160816
37,Peanut Shell Composites,Agro-waste composite,0.85,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7727272727272727,0.5,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.33765930674335426
38,Sorghum Stalk Padding,Lignocellulosic,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.7909090909090909,0.55,0.2606796598391846,13.387298458428102,0.2090909090909091,0.7393203401608154,0.3488411249251725
39,Flax Fiber Bags,Natural fiber,0.92,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.08,0.8181818181818181,0.6,0.2606796598391846,13.387298458428102,0.18181818181818188,0.7393203401608154,0.36811385219789977
40,Sisal Fiber Wraps,Natural fiber,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7727272727272727,0.5,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.34515930674335427
41,Abaca (Manila Hemp) Sheets,Natural fiber,0.88,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.08,0.7454545454545454,0.55,0.2606796598391846,13.387298458428102,0.25454545454545463,0.7393203401608154,0.359386579470627
42,Kapok Fiber Cushions,Natural fiber,0.9500000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.06,0.8363636363636363,0.3,0.2606796598391846,13.387298458428102,0.1636363636363637,0.7393203401608154,0.30579567037971794
43,Pineapple Leaf Fibers (Pi̱a),Agro-waste fiber,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7999999999999999,0.45,0.2606796598391846,13.387298458428102,0.20000000000000007,0.7393203401608154,0.33243203401608157
44,Coffee Husk Composites,Agro-waste composite,0.85,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7727272727272727,0.5,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.33765930674335426
45,Olive Stone Fillers,Agro-waste particle,0.88,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.08,0.7454545454545454,0.55,0.2606796598391846,13.387298458428102,0.25454545454545463,0.7393203401608154,0.358886579470627
46,Date Palm Composites,Lignocellulosic,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.08,0.7909090909090909,0.6,0.2606796598391846,13.387298458428102,0.2090909090909091,0.7393203401608154,0.3678411249251725
47,Avocado Seed Bioplastics,Bio-based composite,0.92,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.8181818181818181,0.25,0.2606796598391846,13.387298458428102,0.18181818181818188,0.7393203401608154,0.28911385219789976
48,Mushroom Root (Mycelium Variants),Bio-based composite,0.9500000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.8363636363636363,0.2,0.2606796598391846,13.387298458428102,0.1636363636363637,0.7393203401608154,0.2862956703797179
