product_id,sector,strength_score,weight_capacity_score,barrier_score ,biodegradability_score,co2_emission_score,recyclability_percent,cost_score,reuse_potential_score,category_name,fragility_level,requires_cushioning,moisture_sensitive,temperature_sensitive,typical_weight_kg,product_weight_g,product_volume_cm3,temperature_sensitivity,moisture_sensitivity,shelf_life_days,packaging_format,current_packaging_material,flag_weight_outlier,flag_volume_outlier,flag_price_outlier,main_packaging_material,barrier_score,product_name_final,category_final,price_final
203,Industrial,3.0,4.0,,84.8,88.8,25.0,4.0,3.0,,,,,,,,,,,,,,,,,High-Grade Bio-based protein Variant 242,2.0,Industrial Unit - High-Grade Bio-based protein Variant 242 Pack,,
204,Industrial Tools,2.0,3.0,,95.0,80.0,25.0,5.0,5.0,,,,,,,,,,,,,,,,,Potato Starch Foams,3.0,Industrial Tools Unit - Potato Starch Foams Pack,,
205,Furniture,5.0,4.0,,6.8,61.7,86.0,5.0,1.0,,,,,,,,,,,,,,,,,High-Grade Metal (steel) Variant 205,1.0,Furniture Unit - High-Grade Metal (steel) Variant 205 Pack,,
206,Automotive,2.0,2.0,,92.0,88.0,30.0,5.0,1.0,,,,,,,,,,,,,,,,,Pectin Films (Fruit-Derived),3.0,Automotive Unit - Pectin Films (Fruit-Derived) Pack,,
207,Electronics,3.0,3.0,,85.0,80.0,60.0,5.0,5.0,,,,,,,,,,,,,,,,,Lentil Hull Composites,3.0,Electronics Unit - Lentil Hull Composites Pack,,
208,Industrial Tools,3.0,3.0,,85.0,80.0,60.0,4.0,5.0,,,,,,,,,,,,,,,,,Lentil Hull Composites,2.0,Industrial Tools Unit - Lentil Hull Composites Pack,,
209,Industrial Tools,2.0,3.0,,90.6,76.7,72.0,4.0,2.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based from agro-residues Variant 103,1.0,Industrial Tools Unit - High-Grade Fiber-based from agro-residues Variant 103 Pack,,
210,Textiles/Apparel,3.0,4.0,,88.0,82.0,55.0,4.0,3.0,,,,,,,,,,,,,,,,,Olive Stone Fillers,2.0,Textiles/Apparel Unit - Olive Stone Fillers Pack,,
211,Household Appliances,3.0,4.0,,92.6,87.2,62.0,5.0,5.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based from agro-residues Variant 163,5.0,Household Appliances Unit - High-Grade Fiber-based from agro-residues Variant 163 Pack,,
212,Beverages,3.0,3.0,,90.0,60.0,40.0,5.0,4.0,,,,,,,,,,,,,,,,,Cotton/Jute Textile Bags,3.0,Beverages Unit - Cotton/Jute Textile Bags Pack,,
213,Electronics,2.0,2.0,,89.8,90.1,49.0,4.0,5.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polymer Variant 156,4.0,Electronics Unit - High-Grade Bio-based polymer Variant 156 Pack,,
214,Sports & Outdoor,1.0,4.0,,100.0,78.1,6.0,5.0,5.0,,,,,,,,,,,,,,,,,High-Grade Bio-based starch Variant 229,4.0,Sports & Outdoor Unit - High-Grade Bio-based starch Variant 229 Pack,,
215,Baby Care,2.0,2.0,,92.0,88.0,40.0,4.0,2.0,,,,,,,,,,,,,,,,,Tomato Skin Sheets,5.0,Baby Care Unit - Tomato Skin Sheets Pack,,
216,Toys,3.0,3.0,,79.1,87.5,35.0,3.0,4.0,,,,,,,,,,,,,,,,,High-Grade Bio-based composite Variant 152,3.0,Toys Unit - High-Grade Bio-based composite Variant 152 Pack,,
217,Healthcare,2.0,1.0,,92.4,88.6,26.0,4.0,3.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polysaccharide Variant 188,3.0,Healthcare Unit - High-Grade Bio-based polysaccharide Variant 188 Pack,,
218,Healthcare,2.0,2.0,,95.0,92.0,25.0,4.0,3.0,,,,,,,,,,,,,,,,,Carrageenan Wraps (Red Algae),2.0,Healthcare Unit - Carrageenan Wraps (Red Algae) Pack,,
219,Home Decor,4.0,4.0,,85.0,80.0,60.0,5.0,2.0,,,,,,,,,,,,,,,,,Eggshell Calcium Composites,2.0,Home Decor Unit - Eggshell Calcium Composites Pack,,
220,Industrial Tools,5.0,5.0,,0.0,56.3,90.0,5.0,5.0,,,,,,,,,,,,,,,,,High-Grade Metal (aluminium) Variant 185,2.0,Industrial Tools Unit - High-Grade Metal (aluminium) Variant 185 Pack,,
221,Toys,2.0,3.0,,95.0,92.0,30.0,5.0,2.0,,,,,,,,,,,,,,,,,Kapok Fiber Cushions,5.0,Toys Unit - Kapok Fiber Cushions Pack,,
222,Industrial/Automotive,4.0,5.0,,2.1,49.1,64.0,2.0,2.0,,,,,,,,,,,,,,,,,High-Grade Recycled fossil plastic Variant 166,2.0,Industrial/Automotive Unit - High-Grade Recycled fossil plastic Variant 166 Pack,,
223,Food,2.0,4.0,,97.7,86.1,51.0,4.0,3.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based from agro-residues Variant 143,5.0,Food Unit - High-Grade Fiber-based from agro-residues Variant 143 Pack,,
224,Beverages,2.0,2.0,,90.3,89.4,38.0,5.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polymer (starch) Variant 203,2.0,Beverages Unit - High-Grade Bio-based polymer (starch) Variant 203 Pack,,
225,Personal Care/Home,3.0,5.0,,86.4,91.9,53.0,4.0,2.0,,,,,,,,,,,,,,,,,High-Grade Agro-waste particle Variant 116,1.0,Personal Care/Home Unit - High-Grade Agro-waste particle Variant 116 Pack,,
226,Industrial/Automotive,4.0,4.0,,85.0,80.0,60.0,4.0,1.0,,,,,,,,,,,,,,,,,Eggshell Calcium Composites,1.0,Industrial/Automotive Unit - Eggshell Calcium Composites Pack,,
227,Home Decor,2.0,1.0,,92.4,88.6,26.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polysaccharide Variant 188,2.0,Home Decor Unit - High-Grade Bio-based polysaccharide Variant 188 Pack,,
228,Food,3.0,3.0,,82.0,67.4,77.0,4.0,2.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based (cellulosic) Variant 228,3.0,Food Unit - High-Grade Fiber-based (cellulosic) Variant 228 Pack,,
229,Pharmaceuticals,1.0,2.0,,89.1,78.3,31.0,5.0,3.0,,,,,,,,,,,,,,,,,High-Grade Bio-based composite Variant 232,2.0,Pharmaceuticals Unit - High-Grade Bio-based composite Variant 232 Pack,,
230,Industrial/Automotive,3.0,3.0,,95.0,95.0,20.0,5.0,4.0,,,,,,,,,,,,,,,,,Algae-Based Plastics,5.0,Industrial/Automotive Unit - Algae-Based Plastics Pack,,
231,Beverages,3.0,4.0,,70.0,60.0,30.0,2.0,5.0,,,,,,,,,,,,,,,,,"Pla Bioplastic (Films, Rigid)",3.0,"Beverages Unit - Pla Bioplastic (Films, Rigid) Pack",,
232,Industrial Tools,2.0,1.0,,92.4,88.6,26.0,4.0,5.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polysaccharide Variant 188,2.0,Industrial Tools Unit - High-Grade Bio-based polysaccharide Variant 188 Pack,,
233,Healthcare,3.0,3.0,,90.0,85.0,60.0,4.0,4.0,,,,,,,,,,,,,,,,,"Bagasse, Wheat-Straw, Other Agri Fibers",3.0,"Healthcare Unit - Bagasse, Wheat-Straw, Other Agri Fibers Pack",,
234,Beverages,2.0,2.0,,95.0,80.0,25.0,4.0,1.0,,,,,,,,,,,,,,,,,Sago Palm Starch Films,5.0,Beverages Unit - Sago Palm Starch Films Pack,,
235,Home Decor,1.0,3.0,,95.9,89.8,35.0,5.0,3.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polymer (starch) Variant 239,1.0,Home Decor Unit - High-Grade Bio-based polymer (starch) Variant 239 Pack,,
236,Textiles/Apparel,1.0,2.0,,93.8,86.5,36.0,4.0,5.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polysaccharide Variant 215,4.0,Textiles/Apparel Unit - High-Grade Bio-based polysaccharide Variant 215 Pack,,
237,Electronics,3.0,4.0,,80.8,81.6,56.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-mineral composite Variant 208,5.0,Electronics Unit - High-Grade Bio-mineral composite Variant 208 Pack,,
238,Furniture,2.0,2.0,,88.5,73.7,24.0,5.0,4.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polyesters Variant 112,4.0,Furniture Unit - High-Grade Bio-based polyesters Variant 112 Pack,,
239,Industrial,2.0,2.0,,87.6,98.1,33.0,5.0,3.0,,,,,,,,,,,,,,,,,High-Grade Bio-based (algae) Variant 169,3.0,Industrial Unit - High-Grade Bio-based (algae) Variant 169 Pack,,
240,Healthcare/Medical Devices,3.0,2.0,,95.0,90.0,30.0,5.0,4.0,,,,,,,,,,,,,,,,,Palm Leaf Trays,4.0,Healthcare/Medical Devices Unit - Palm Leaf Trays Pack,,
241,Electronics,3.0,4.0,,84.8,88.8,25.0,5.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based protein Variant 242,3.0,Electronics Unit - High-Grade Bio-based protein Variant 242 Pack,,
242,Furniture,4.0,5.0,,87.5,88.8,65.0,5.0,3.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic (wood-like) Variant 192,1.0,Furniture Unit - High-Grade Lignocellulosic (wood-like) Variant 192 Pack,,
243,Industrial,4.0,5.0,,87.5,88.8,65.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic (wood-like) Variant 192,1.0,Industrial Unit - High-Grade Lignocellulosic (wood-like) Variant 192 Pack,,
244,Personal Care/Home,2.0,2.0,,99.8,68.4,20.0,4.0,4.0,,,,,,,,,,,,,,,,,High-Grade Bio-based starch Variant 131,2.0,Personal Care/Home Unit - High-Grade Bio-based starch Variant 131 Pack,,
245,Pharmaceuticals,2.0,2.0,,95.0,92.0,25.0,4.0,3.0,,,,,,,,,,,,,,,,,Carrageenan Wraps (Red Algae),1.0,Pharmaceuticals Unit - Carrageenan Wraps (Red Algae) Pack,,
246,Toys,3.0,3.0,,90.0,85.0,60.0,4.0,2.0,,,,,,,,,,,,,,,,,"Bagasse, Wheat-Straw, Other Agri Fibers",4.0,"Toys Unit - Bagasse, Wheat-Straw, Other Agri Fibers Pack",,
247,Food,3.0,3.0,,95.0,90.0,20.0,5.0,3.0,,,,,,,,,,,,,,,,,Mycelium-Based Molded Packaging,5.0,Food Unit - Mycelium-Based Molded Packaging Pack,,
248,Industrial Tools,2.0,3.0,,95.0,87.0,25.0,5.0,3.0,,,,,,,,,,,,,,,,,Glucomannan Noodles/Padding,2.0,Industrial Tools Unit - Glucomannan Noodles/Padding Pack,,
249,Healthcare,3.0,3.0,,79.8,80.3,24.0,2.0,2.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polyesters Variant 218,5.0,Healthcare Unit - High-Grade Bio-based polyesters Variant 218 Pack,,
250,Baby Care,4.0,4.0,,88.0,82.0,55.0,5.0,1.0,,,,,,,,,,,,,,,,,Abaca (Manila Hemp) Sheets,1.0,Baby Care Unit - Abaca (Manila Hemp) Sheets Pack,,
251,Healthcare/Medical Devices,2.0,1.0,,89.6,100.4,22.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based protein Variant 236,3.0,Healthcare/Medical Devices Unit - High-Grade Bio-based protein Variant 236 Pack,,
252,Cosmetics,4.0,4.0,,0.0,58.0,50.0,3.0,1.0,,,,,,,,,,,,,,,,,Pcr Pp (Polypropylene) Trays,3.0,Cosmetics Unit - Pcr Pp (Polypropylene) Trays Pack,,
253,Sports & Outdoor,4.0,4.0,,90.0,90.0,50.0,4.0,3.0,,,,,,,,,,,,,,,,,"Bamboo (Components, Shells)",2.0,"Sports & Outdoor Unit - Bamboo (Components, Shells) Pack",,
254,Industrial,3.0,3.0,,85.0,85.0,50.0,5.0,5.0,,,,,,,,,,,,,,,,,Coffee Husk Composites,5.0,Industrial Unit - Coffee Husk Composites Pack,,
255,Baby Care,3.0,3.0,,90.0,60.0,40.0,4.0,2.0,,,,,,,,,,,,,,,,,Cotton/Jute Textile Bags,1.0,Baby Care Unit - Cotton/Jute Textile Bags Pack,,
256,Baby Care,2.0,2.0,,90.0,88.0,35.0,4.0,2.0,,,,,,,,,,,,,,,,,Hemicellulose Films,1.0,Baby Care Unit - Hemicellulose Films Pack,,
257,Textiles/Apparel,4.0,4.0,,0.0,62.4,100.0,2.0,5.0,,,,,,,,,,,,,,,,,High-Grade Metal (steel) Variant 168,5.0,Textiles/Apparel Unit - High-Grade Metal (steel) Variant 168 Pack,,
258,Household Appliances,2.0,3.0,,91.5,81.0,53.0,4.0,3.0,,,,,,,,,,,,,,,,,High-Grade Natural fiber (protein) Variant 165,4.0,Household Appliances Unit - High-Grade Natural fiber (protein) Variant 165 Pack,,
259,Baby Care,1.0,3.0,,92.6,73.2,75.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based Variant 119,5.0,Baby Care Unit - High-Grade Fiber-based Variant 119 Pack,,
260,Healthcare/Medical Devices,2.0,2.0,,90.3,89.4,38.0,5.0,3.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polymer (starch) Variant 203,1.0,Healthcare/Medical Devices Unit - High-Grade Bio-based polymer (starch) Variant 203 Pack,,
261,Furniture,3.0,3.0,,64.0,65.6,39.0,2.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polyester Variant 113,1.0,Furniture Unit - High-Grade Bio-based polyester Variant 113 Pack,,
262,Home Decor,2.0,2.0,,95.0,93.0,25.0,4.0,1.0,,,,,,,,,,,,,,,,,Alginate Films (Brown Algae),1.0,Home Decor Unit - Alginate Films (Brown Algae) Pack,,
263,Electronics,3.0,4.0,,84.8,88.8,25.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based protein Variant 242,3.0,Electronics Unit - High-Grade Bio-based protein Variant 242 Pack,,
264,Beverages,2.0,2.0,,90.0,87.0,35.0,4.0,5.0,,,,,,,,,,,,,,,,,Lemon Peel Films,3.0,Beverages Unit - Lemon Peel Films Pack,,
265,Beverages,2.0,2.0,,95.0,80.0,25.0,5.0,5.0,,,,,,,,,,,,,,,,,Sago Palm Starch Films,2.0,Beverages Unit - Sago Palm Starch Films Pack,,
266,Furniture,2.0,2.0,,88.7,85.3,67.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Natural fiber (animal) Variant 148,4.0,Furniture Unit - High-Grade Natural fiber (animal) Variant 148 Pack,,
267,Personal Care/Home,5.0,5.0,,3.5,64.8,83.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Metal (steel) Variant 135,4.0,Personal Care/Home Unit - High-Grade Metal (steel) Variant 135 Pack,,
268,Personal Care/Home,3.0,4.0,,85.8,82.4,51.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based Variant 121,1.0,Personal Care/Home Unit - High-Grade Fiber-based Variant 121 Pack,,
269,Stationery,2.0,2.0,,90.0,88.0,35.0,4.0,1.0,,,,,,,,,,,,,,,,,Hemicellulose Films,3.0,Stationery Unit - Hemicellulose Films Pack,,
270,Baby Care,3.0,3.0,,90.0,85.0,50.0,5.0,3.0,,,,,,,,,,,,,,,,,Sisal Fiber Wraps,3.0,Baby Care Unit - Sisal Fiber Wraps Pack,,
271,Pharmaceuticals,3.0,3.0,,80.0,80.0,40.0,2.0,3.0,,,,,,,,,,,,,,,,,Silk Cocoons Composites,3.0,Pharmaceuticals Unit - Silk Cocoons Composites Pack,,
272,Food,3.0,3.0,,93.8,83.0,30.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polysaccharide Variant 210,4.0,Food Unit - High-Grade Bio-based polysaccharide Variant 210 Pack,,
273,Industrial,2.0,2.0,,90.0,88.0,30.0,5.0,5.0,,,,,,,,,,,,,,,,,Xanthan Gum Coatings,4.0,Industrial Unit - Xanthan Gum Coatings Pack,,
274,Healthcare/Medical Devices,3.0,3.0,,90.0,85.0,45.0,5.0,2.0,,,,,,,,,,,,,,,,,Banana Fiber Composites,5.0,Healthcare/Medical Devices Unit - Banana Fiber Composites Pack,,
275,Cosmetics,3.0,3.0,,88.0,82.0,55.0,4.0,1.0,,,,,,,,,,,,,,,,,Soybean Hull Sheets,1.0,Cosmetics Unit - Soybean Hull Sheets Pack,,
276,Cosmetics,3.0,3.0,,85.0,80.0,60.0,5.0,5.0,,,,,,,,,,,,,,,,,Lentil Hull Composites,5.0,Cosmetics Unit - Lentil Hull Composites Pack,,
277,Home Decor,3.0,3.0,,88.6,94.1,37.0,5.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based (algae) Variant 144,5.0,Home Decor Unit - High-Grade Bio-based (algae) Variant 144 Pack,,
278,Food,4.0,4.0,,0.0,62.0,99.0,3.0,4.0,,,,,,,,,,,,,,,,,High-Grade Metal (steel) Variant 114,5.0,Food Unit - High-Grade Metal (steel) Variant 114 Pack,,
279,Food,2.0,2.0,,95.0,78.0,25.0,4.0,1.0,,,,,,,,,,,,,,,,,Tapioca-Based Films,2.0,Food Unit - Tapioca-Based Films Pack,,
280,Electronics,3.0,2.0,,95.0,92.0,30.0,4.0,3.0,,,,,,,,,,,,,,,,,Areca Palm Leaf Plates,2.0,Electronics Unit - Areca Palm Leaf Plates Pack,,
281,Home Decor,2.0,3.0,,95.7,85.9,22.0,4.0,4.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic (palm) Variant 151,2.0,Home Decor Unit - High-Grade Lignocellulosic (palm) Variant 151 Pack,,
282,Automotive,4.0,3.0,,83.8,85.0,54.0,5.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polyester Variant 122,2.0,Automotive Unit - High-Grade Bio-based polyester Variant 122 Pack,,
283,Healthcare/Medical Devices,2.0,3.0,,94.7,86.8,35.0,5.0,5.0,,,,,,,,,,,,,,,,,High-Grade Natural fiber (coir) Variant 162,2.0,Healthcare/Medical Devices Unit - High-Grade Natural fiber (coir) Variant 162 Pack,,
284,Healthcare/Medical Devices,3.0,4.0,,95.0,90.0,50.0,5.0,5.0,,,,,,,,,,,,,,,,,Coir Pith Blocks,4.0,Healthcare/Medical Devices Unit - Coir Pith Blocks Pack,,
285,Beverages,1.0,4.0,,100.0,78.1,6.0,4.0,3.0,,,,,,,,,,,,,,,,,High-Grade Bio-based starch Variant 229,3.0,Beverages Unit - High-Grade Bio-based starch Variant 229 Pack,,
286,Toys,3.0,3.0,,90.0,88.0,30.0,5.0,5.0,,,,,,,,,,,,,,,,,Crab Shell Chitin Films,5.0,Toys Unit - Crab Shell Chitin Films Pack,,
287,Furniture,3.0,2.0,,81.6,85.3,48.0,4.0,2.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based from agro-residues Variant 245,2.0,Furniture Unit - High-Grade Fiber-based from agro-residues Variant 245 Pack,,
288,Healthcare,2.0,3.0,,93.3,81.2,38.0,5.0,2.0,,,,,,,,,,,,,,,,,High-Grade Regenerated cellulose Variant 123,3.0,Healthcare Unit - High-Grade Regenerated cellulose Variant 123 Pack,,
289,Industrial Tools,3.0,3.0,,85.0,70.0,70.0,5.0,3.0,,,,,,,,,,,,,,,,,Molded Pulp (Recycled Paper Fiber),2.0,Industrial Tools Unit - Molded Pulp (Recycled Paper Fiber) Pack,,
290,Healthcare,1.0,2.0,,93.8,86.5,36.0,5.0,3.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polysaccharide Variant 215,4.0,Healthcare Unit - High-Grade Bio-based polysaccharide Variant 215 Pack,,
291,Sports & Outdoor,2.0,2.0,,83.5,86.2,56.0,5.0,5.0,,,,,,,,,,,,,,,,,High-Grade Agro-waste particle Variant 172,4.0,Sports & Outdoor Unit - High-Grade Agro-waste particle Variant 172 Pack,,
292,Food,3.0,3.0,,85.0,82.0,55.0,4.0,3.0,,,,,,,,,,,,,,,,,Onion Peel Composites,5.0,Food Unit - Onion Peel Composites Pack,,
293,Personal Care/Home,2.0,1.0,,93.7,97.1,16.0,5.0,2.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polysaccharide Variant 157,5.0,Personal Care/Home Unit - High-Grade Bio-based polysaccharide Variant 157 Pack,,
294,Household Appliances,2.0,2.0,,90.0,85.0,40.0,5.0,2.0,,,,,,,,,,,,,,,,,Carrot Pulp Trays,4.0,Household Appliances Unit - Carrot Pulp Trays Pack,,
295,Sports & Outdoor,3.0,4.0,,92.6,87.2,62.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based from agro-residues Variant 163,3.0,Sports & Outdoor Unit - High-Grade Fiber-based from agro-residues Variant 163 Pack,,
296,Personal Care/Home,2.0,3.0,,90.0,86.0,50.0,4.0,3.0,,,,,,,,,,,,,,,,,Grape Pomace Fillers,4.0,Personal Care/Home Unit - Grape Pomace Fillers Pack,,
297,Stationery,4.0,4.0,,85.7,91.2,52.0,5.0,4.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic Variant 214,5.0,Stationery Unit - High-Grade Lignocellulosic Variant 214 Pack,,
298,Automotive,3.0,3.0,,88.0,85.0,60.0,5.0,5.0,,,,,,,,,,,,,,,,,Willow Bark Composites,4.0,Automotive Unit - Willow Bark Composites Pack,,
299,Textiles/Apparel,2.0,2.0,,88.7,85.3,67.0,4.0,3.0,,,,,,,,,,,,,,,,,High-Grade Natural fiber (animal) Variant 148,5.0,Textiles/Apparel Unit - High-Grade Natural fiber (animal) Variant 148 Pack,,
300,Baby Care,3.0,3.0,,98.3,96.5,26.0,5.0,4.0,,,,,,,,,,,,,,,,,High-Grade Bio-based (microbial) Variant 204,2.0,Baby Care Unit - High-Grade Bio-based (microbial) Variant 204 Pack,,
301,Personal Care/Home,5.0,5.0,,89.1,87.8,47.0,4.0,3.0,,,,,,,,,,,,,,,,,High-Grade Bio-based protein mimic Variant 230,2.0,Personal Care/Home Unit - High-Grade Bio-based protein mimic Variant 230 Pack,,
302,Automotive,3.0,5.0,,0.0,46.9,47.0,2.0,2.0,,,,,,,,,,,,,,,,,High-Grade Recycled fossil plastic Variant 243,5.0,Automotive Unit - High-Grade Recycled fossil plastic Variant 243 Pack,,
303,Beverages,3.0,3.0,,98.3,96.5,26.0,5.0,4.0,,,,,,,,,,,,,,,,,High-Grade Bio-based (microbial) Variant 204,5.0,Beverages Unit - High-Grade Bio-based (microbial) Variant 204 Pack,,
304,Industrial Tools,2.0,3.0,,96.8,86.6,51.0,4.0,3.0,,,,,,,,,,,,,,,,,High-Grade Regenerated cellulose Variant 138,5.0,Industrial Tools Unit - High-Grade Regenerated cellulose Variant 138 Pack,,
305,Automotive,3.0,3.0,,64.0,65.6,39.0,2.0,3.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polyester Variant 113,3.0,Automotive Unit - High-Grade Bio-based polyester Variant 113 Pack,,
306,Automotive,2.0,2.0,,85.0,80.0,45.0,5.0,2.0,,,,,,,,,,,,,,,,,Beeswax-Coated Paper,3.0,Automotive Unit - Beeswax-Coated Paper Pack,,
307,Pharmaceuticals,2.0,2.0,,88.7,85.3,67.0,4.0,2.0,,,,,,,,,,,,,,,,,High-Grade Natural fiber (animal) Variant 148,2.0,Pharmaceuticals Unit - High-Grade Natural fiber (animal) Variant 148 Pack,,
308,Industrial Tools,2.0,2.0,,90.0,82.0,25.0,4.0,3.0,,,,,,,,,,,,,,,,,Casein (Milk Protein) Films,3.0,Industrial Tools Unit - Casein (Milk Protein) Films Pack,,
309,Baby Care,2.0,3.0,,88.6,59.0,93.0,5.0,4.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based (cellulosic) Variant 186,2.0,Baby Care Unit - High-Grade Fiber-based (cellulosic) Variant 186 Pack,,
310,Pharmaceuticals,2.0,2.0,,89.8,90.1,49.0,4.0,2.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polymer Variant 156,2.0,Pharmaceuticals Unit - High-Grade Bio-based polymer Variant 156 Pack,,
311,Baby Care,3.0,5.0,,91.1,94.4,47.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic (wood-like) Variant 132,3.0,Baby Care Unit - High-Grade Lignocellulosic (wood-like) Variant 132 Pack,,
312,Cosmetics,2.0,3.0,,74.4,77.1,45.0,3.0,2.0,,,,,,,,,,,,,,,,,High-Grade Bio-based coated fiber Variant 231,3.0,Cosmetics Unit - High-Grade Bio-based coated fiber Variant 231 Pack,,
313,Healthcare,2.0,2.0,,95.0,93.0,25.0,4.0,1.0,,,,,,,,,,,,,,,,,Alginate Films (Brown Algae),4.0,Healthcare Unit - Alginate Films (Brown Algae) Pack,,
314,Cosmetics,4.0,3.0,,0.0,50.0,80.0,2.0,3.0,,,,,,,,,,,,,,,,,"Glass (Bottles, Jars, Vials)",2.0,"Cosmetics Unit - Glass (Bottles, Jars, Vials) Pack",,
315,Beverages,4.0,4.0,,90.0,85.0,60.0,4.0,3.0,,,,,,,,,,,,,,,,,"Cork, Wood, Wood-Composites",3.0,"Beverages Unit - Cork, Wood, Wood-Composites Pack",,
316,Beverages,3.0,4.0,,84.8,88.8,25.0,5.0,3.0,,,,,,,,,,,,,,,,,High-Grade Bio-based protein Variant 242,5.0,Beverages Unit - High-Grade Bio-based protein Variant 242 Pack,,
317,Stationery,3.0,4.0,,88.0,75.0,70.0,4.0,1.0,,,,,,,,,,,,,,,,,Newspaper Honeycomb Inserts,4.0,Stationery Unit - Newspaper Honeycomb Inserts Pack,,
318,Beverages,1.0,4.0,,100.0,78.1,6.0,5.0,2.0,,,,,,,,,,,,,,,,,High-Grade Bio-based starch Variant 229,1.0,Beverages Unit - High-Grade Bio-based starch Variant 229 Pack,,
319,Baby Care,2.0,3.0,,96.8,86.6,51.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Regenerated cellulose Variant 138,4.0,Baby Care Unit - High-Grade Regenerated cellulose Variant 138 Pack,,
320,Furniture,2.0,2.0,,93.9,89.8,58.0,4.0,2.0,,,,,,,,,,,,,,,,,High-Grade Agro-waste composite Variant 140,5.0,Furniture Unit - High-Grade Agro-waste composite Variant 140 Pack,,
321,Home Decor,3.0,3.0,,85.0,85.0,25.0,4.0,5.0,,,,,,,,,,,,,,,,,Fish Scale Bioplastics,3.0,Home Decor Unit - Fish Scale Bioplastics Pack,,
322,Industrial,4.0,3.0,,0.0,50.0,80.0,3.0,3.0,,,,,,,,,,,,,,,,,"Glass (Bottles, Jars, Vials)",3.0,"Industrial Unit - Glass (Bottles, Jars, Vials) Pack",,
323,Personal Care/Home,2.0,3.0,,97.7,78.4,43.0,4.0,3.0,,,,,,,,,,,,,,,,,High-Grade Regenerated cellulose Variant 117,3.0,Personal Care/Home Unit - High-Grade Regenerated cellulose Variant 117 Pack,,
324,Home Decor,3.0,3.0,,79.1,87.5,35.0,2.0,5.0,,,,,,,,,,,,,,,,,High-Grade Bio-based composite Variant 152,2.0,Home Decor Unit - High-Grade Bio-based composite Variant 152 Pack,,
325,Stationery,4.0,5.0,,5.0,55.4,73.0,2.0,3.0,,,,,,,,,,,,,,,,,High-Grade Metal (aluminium) Variant 250,2.0,Stationery Unit - High-Grade Metal (aluminium) Variant 250 Pack,,
326,Sports & Outdoor,3.0,4.0,,92.6,87.2,62.0,5.0,5.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based from agro-residues Variant 163,1.0,Sports & Outdoor Unit - High-Grade Fiber-based from agro-residues Variant 163 Pack,,
327,Stationery,2.0,2.0,,88.5,73.7,24.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polyesters Variant 112,5.0,Stationery Unit - High-Grade Bio-based polyesters Variant 112 Pack,,
328,Automotive,2.0,1.0,,93.7,97.1,16.0,5.0,5.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polysaccharide Variant 157,4.0,Automotive Unit - High-Grade Bio-based polysaccharide Variant 157 Pack,,
329,Healthcare,4.0,4.0,,92.0,82.0,30.0,5.0,3.0,,,,,,,,,,,,,,,,,Polyhydroxybutyrate Composites,4.0,Healthcare Unit - Polyhydroxybutyrate Composites Pack,,
