material_id,material_name,material_type,biodegradability_score,water_resistance,recycle_time_days,manufacturing_place,moisture_resistance,material_category,product_category,strength_final,weight_capacity_final,co2_emission_final,recyclability_final,cost_per_kg_final,cost_per_unit_final,co2_impact_index,cost_efficiency_index,material_suitability_score,sustainability_score,cost_category
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
MAT016,Virgin Cardboard,PLA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.12,0.0248,0.0145454545454545,0.7000000000000001,0.463452566096423,13.387298458428102,0.9854545454545456,0.536547433903577,0.3286601979358122,0.4580852198607097,Medium
362,Advanced Agro-waste particle Variant 186,Agro-waste particle,0.241,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0036,0.04,0.4736363636363636,0.67,0.2606796598391846,13.387298458428102,0.5263636363636364,0.7393203401608154,0.3056183976524452,0.4016454409900581,Low
243,Advanced Metal Variant 67,Metal (steel),0.359,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0064,0.1,0.5045454545454545,0.17,0.2606796598391846,13.387298458428102,0.4954545454545455,0.7393203401608154,0.2329274885615361,0.2643670534663561,Low
21,Recycled Steel Tins,Metal (steel),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.1,0.5454545454545454,0.9,0.2606796598391846,13.387298458428102,0.4545454545454546,0.7393203401608154,0.321886579470627,0.3964737557050917,Low
1,Cellophane,Plastic-based,0.0085,0.2857142857142857,108.57142857142856,India,0.4,Plastic,Cosmetics,0.0009,0.2,0.0127272727272727,0.4,0.47900466562986,13.387298458428102,0.9872727272727272,0.5209953343701399,0.2723268061642867,0.3445338488076938,Medium
1,PBAT Compostable,Plastic-based,0.0069999999999999,0.2857142857142857,108.57142857142856,India,0.5,Plastic,Cosmetics,0.00104,0.3,0.019090909090909,0.25,0.6345256609642302,13.387298458428102,0.980909090909091,0.3654743390357697,0.2459483429944861,0.2834993904260005,Medium
593,Steel/Tinplate,Metal,0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.0986374481,0.0280804039999999,0.7641997997000001,0.2606796598391846,13.387298458428102,0.971919596,0.7393203401608154,0.3461914431760816,0.4929685826413308,Low
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
MAT018,Virgin Cardboard,Cellulose Film,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.16,0.03,0.0127272727272727,0.6,0.401244167962675,13.387298458428102,0.9872727272727272,0.598755832037325,0.3261028559310052,0.4490075743825511,Medium
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
50,Wheat bran sheets,Agro-waste fiber,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.7272727272727273,0.65,0.2606796598391846,13.387298458428102,0.2727272727272727,0.7393203401608154,0.3752047612888088,0.5741827794403684,Low
64,Sal Leaf Plates,Lignocellulosic,0.95,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.04,0.8181818181818181,0.35,0.2606796598391846,13.387298458428102,0.1818181818181818,0.7393203401608154,0.3141138521978998,0.4527302377718102,Low
28,Cornstarch-Based Bioplastic Trays,Bio-based starch,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.6363636363636364,0.25,0.2606796598391846,13.387298458428102,0.3636363636363636,0.7393203401608154,0.3087956703797179,0.4532540411430087,Low
1,PBAT Compostable,Plastic-based,0.0069999999999999,0.2857142857142857,108.57142857142856,India,0.5,Plastic,Cosmetics,0.00104,0.3,0.019090909090909,0.25,0.6345256609642302,13.387298458428102,0.980909090909091,0.3654743390357697,0.2459483429944861,0.2834993904260005,Medium
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
300,Advanced Bio-based Variant 124,Bio-based (microbial),0.544,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0042,0.02,0.630909090909091,0.3,0.2606796598391846,13.387298458428102,0.369090909090909,0.7393203401608154,0.2574911249251724,0.3250688801433126,Low
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
MAT017,Virgin Cardboard,PHA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.08,0.025,0.0163636363636363,0.65,0.6189735614307932,13.387298458428102,0.9836363636363636,0.3810264385692068,0.292966280220557,0.3931784577568697,Medium
11,PCR HDPE/LDPE,Recycled fossil plastic,0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.08,0.5,0.55,0.2606796598391846,13.387298458428102,0.5,0.7393203401608154,0.2519320340160815,0.2685958926831653,Low
287,Advanced Bio-based polymer Variant 111,Bio-based polymer,0.467,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0066,0.02,0.2545454545454545,0.9,0.2606796598391846,13.387298458428102,0.7454545454545455,0.7393203401608154,0.4041774885615361,0.6353141248817077,Low
MAT017,Virgin Cardboard,PHA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.08,0.025,0.0163636363636363,0.65,0.6189735614307932,13.387298458428102,0.9836363636363636,0.3810264385692068,0.292966280220557,0.3931784577568697,Medium
57,Virgin Cardboard,Molded Pulp,0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Food,0.0019382716049382,0.0047278382581648,0.0063303188957639,0.0041030340052942,0.2606796598391846,0.5534495830174374,0.993669681104236,0.7393203401608154,0.1755497444804315,0.1771130715638451,Low
MAT014,Virgin Cardboard,Aluminum (Primary),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Metal,Cosmetics,0.19,0.054,0.1063636363636363,0.95,0.3623639191290824,13.387298458428102,0.8936363636363637,0.6376360808709176,0.4014272444507281,0.5785386086352673,Medium
607,Polyethylene (PE),Plastic,0.01567969128,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006053637796,0.07779050152,0.0312883161454545,0.122180877,0.2606796598391846,13.387298458428102,0.9687116838545454,0.7393203401608154,0.2146628412465361,0.243931713366973,Low
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
1,Hemp Packaging,Fiber/Fabric,0.0092,0.2857142857142857,108.57142857142856,India,0.18,Plastic,Cosmetics,0.00164,0.6,0.004090909090909,0.6,0.6111975116640747,13.387298458428102,0.9959090909090909,0.3888024883359253,0.3802611579245015,0.5142471658732711,Medium
1,PBAT Compostable,Plastic-based,0.0069999999999999,0.2857142857142857,108.57142857142856,India,0.5,Plastic,Cosmetics,0.00104,0.3,0.019090909090909,0.25,0.6345256609642302,13.387298458428102,0.980909090909091,0.3654743390357697,0.2459483429944861,0.2834993904260005,Medium
71,Lentil hull composites,Agro-waste composite,0.85,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7272727272727273,0.6,0.2606796598391846,13.387298458428102,0.2727272727272727,0.7393203401608154,0.3622047612888088,0.5423006142467532,Low
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
1,PLA Bioplastic,Plastic-based,0.0045,0.2857142857142857,108.57142857142856,India,0.6,Plastic,Cosmetics,0.0013,0.4,0.0109090909090909,0.45,0.5489891135303266,13.387298458428102,0.9890909090909092,0.4510108864696733,0.3150101795560582,0.4070580061494068,Medium
MAT019,Virgin Cardboard,Starch-based Film Blend,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.03,0.026,0.0109090909090909,0.5,0.3390357698289269,13.387298458428102,0.9890909090909092,0.6609642301710731,0.2792055139261982,0.3719786635700487,Medium
214,Advanced Bio-based polyesters Variant 38,Bio-based polyesters,0.384,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0052,0.04,0.6299999999999999,0.66,0.2606796598391846,13.387298458428102,0.3700000000000001,0.7393203401608154,0.3098320340160816,0.4083012358267537,Low
MAT016,Virgin Cardboard,PLA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.12,0.0248,0.0145454545454545,0.7000000000000001,0.463452566096423,13.387298458428102,0.9854545454545456,0.536547433903577,0.3286601979358122,0.4580852198607097,Medium
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
8,Virgin Cardboard,PLA Plastic,0.7000000000000001,1.0,160.0,Germany,0.3359999999999999,Plastic,Cosmetics,0.016,0.28,0.0309090909090909,0.65,0.2606796598391846,30.0,0.9690909090909092,0.7393203401608154,0.4658411249251725,0.7717264908316949,Low
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
1,Cellophane,Plastic-based,0.0085,0.2857142857142857,108.57142857142856,India,0.4,Plastic,Cosmetics,0.0009,0.2,0.0127272727272727,0.4,0.47900466562986,13.387298458428102,0.9872727272727272,0.5209953343701399,0.2723268061642867,0.3445338488076938,Medium
245,Advanced Inorganic Variant 69,Inorganic (silicate),0.092,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0022,0.1,0.9354545454545454,0.96,0.2606796598391846,13.387298458428102,0.0645454545454545,0.7393203401608154,0.306736579470627,0.3395083930760178,Low
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
MAT014,Virgin Cardboard,Aluminum (Primary),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Metal,Cosmetics,0.19,0.054,0.1063636363636363,0.95,0.3623639191290824,13.387298458428102,0.8936363636363637,0.6376360808709176,0.4014272444507281,0.5785386086352673,Medium
35,Virgin Cardboard,Starch-based Plastic,0.004356846473029,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Furniture,0.0012181069958847,0.0098496630378434,0.0001189909566872,0.0091793931989411,0.2606796598391846,0.5534495830174374,0.9998810090433128,0.7393203401608154,0.1786839998876953,0.1837249354156009,Low
31,Virgin Cardboard,Agro Waste Composite,0.88,1.0,190.0,India,0.3359999999999999,Plastic,Cosmetics,0.018,0.42,0.0263636363636363,0.86,0.2606796598391846,48.0,0.9736363636363636,0.7393203401608154,0.563795670379718,0.9639448679491702,Low
414,High-Grade Fiber-based (cellulosic) Variant 146,Fiber-based (cellulosic),0.8370000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.04,0.6663636363636363,0.85,0.2606796598391846,13.387298458428102,0.3336363636363637,0.7393203401608154,0.412345670379718,0.6451232160130183,Low
91,Shrimp shell chitosan trays,Bio-based polysaccharide,0.92,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.8090909090909091,0.3,0.2606796598391846,13.387298458428102,0.1909090909090909,0.7393203401608154,0.3045229431069907,0.4303812939340078,Low
1,Cotton Cushioning,Fiber/Fabric,0.0085,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.00096,0.24,0.0163636363636363,0.7000000000000001,0.3779160186625194,13.387298458428102,0.9836363636363636,0.6220839813374806,0.3500870344973844,0.489684915736508,Medium
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
402,High-Grade Lignocellulosic (palm) Variant 134,Lignocellulosic (palm),0.972,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0056,0.04,0.8563636363636363,0.27,0.2606796598391846,13.387298458428102,0.1436363636363636,0.7393203401608154,0.2974956703797179,0.4192976145994476,Low
495,High-Grade Lignocellulosic (palm) Variant 227,Lignocellulosic (palm),0.92,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0056,0.04,0.9009090909090908,0.44,0.2606796598391846,13.387298458428102,0.0990909090909092,0.7393203401608154,0.3192411249251725,0.4517908837261277,Low
1,PLA Bioplastic,Plastic-based,0.0045,0.2857142857142857,108.57142857142856,India,0.6,Plastic,Cosmetics,0.0013,0.4,0.0109090909090909,0.45,0.5489891135303266,13.387298458428102,0.9890909090909092,0.4510108864696733,0.3150101795560582,0.4070580061494068,Medium
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
412,High-Grade Bio-based (algae) Variant 144,Bio-based (algae),0.886,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0062,0.06,0.8554545454545454,0.37,0.2606796598391846,13.387298458428102,0.1445454545454546,0.7393203401608154,0.308836579470627,0.4309295414625288,Low
MAT019,Virgin Cardboard,Starch-based Film Blend,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.03,0.026,0.0109090909090909,0.5,0.3390357698289269,13.387298458428102,0.9890909090909092,0.6609642301710731,0.2792055139261982,0.3719786635700487,Medium
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
1,Cellophane,Plastic-based,0.0085,0.2857142857142857,108.57142857142856,India,0.4,Plastic,Cosmetics,0.0009,0.2,0.0127272727272727,0.4,0.47900466562986,13.387298458428102,0.9872727272727272,0.5209953343701399,0.2723268061642867,0.3445338488076938,Medium
1,Cornstarch Peanuts,Foam-based,0.0099,0.2857142857142857,108.57142857142856,India,0.05,Plastic,Cosmetics,0.0006,0.1,0.0136363636363636,0.15,0.4556765163297045,13.387298458428102,0.9863636363636364,0.5443234836702955,0.2047037120033931,0.2243351115632087,Medium
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
98,Collagen sheets,Bio-based protein,0.92,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7999999999999999,0.3,0.2606796598391846,13.387298458428102,0.2,0.7393203401608154,0.3054320340160816,0.4330003107900002,Low
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
MAT018,Virgin Cardboard,Cellulose Film,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.16,0.03,0.0127272727272727,0.6,0.401244167962675,13.387298458428102,0.9872727272727272,0.598755832037325,0.3261028559310052,0.4490075743825511,Medium
1,Hemp Packaging,Fiber/Fabric,0.0092,0.2857142857142857,108.57142857142856,India,0.18,Plastic,Cosmetics,0.00164,0.6,0.004090909090909,0.6,0.6111975116640747,13.387298458428102,0.9959090909090909,0.3888024883359253,0.3802611579245015,0.5142471658732711,Medium
83,Lemon peel films,Agro-waste polymer,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.7909090909090909,0.35,0.2606796598391846,13.387298458428102,0.2090909090909091,0.7393203401608154,0.3088411249251725,0.4406129197847517,Low
554,Steel/Tinplate,Metal,0.04602258352,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.09906841286,0.0279396958545454,0.7564334935,0.2606796598391846,13.387298458428102,0.9720603041454544,0.7393203401608154,0.351641833230627,0.5078283727704309,Low
